receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
ACC-5610526128,Jessica Brown,Apex Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1616992405,David Garcia,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1874956022,Linda Taylor,Horizon Bank,Germany,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9203359908,Mary Thomas,Apex Bank,India,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-2326872366,Susan Moore,Apex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4584718569,Charles Gonzalez,Vertex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-6169602191,Michael Davis,Vertex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5952016775,William Davis,Vertex Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2696090783,William Taylor,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3038476232,Mary Martinez,Vertex Bank,Australia,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2427756278,Joseph Rodriguez,Horizon Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5024901627,Richard Gonzalez,Horizon Bank,India,LOW,6,FALSE,2024-01-01 00:00:00
ACC-5659287636,David Lopez,Apex Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4113877305,Linda Lopez,Apex Bank,India,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-6178788875,Karen Moore,Horizon Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5789188937,Robert Williams,Horizon Bank,France,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3451478615,William Jones,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3937119012,Jessica Rodriguez,Vertex Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7378199372,Patricia Miller,Core Bank,Singapore,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-5532875909,Jessica Moore,Apex Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-2677293392,Barbara Anderson,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5812700552,John Hernandez,Vertex Bank,Germany,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-5081961264,Linda Thomas,Vertex Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8275999488,Susan Taylor,Vertex Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7685193127,Elizabeth Martin,Vertex Bank,Singapore,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4833313383,Robert Wilson,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7448769190,Barbara Moore,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3160045499,Charles Garcia,Apex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5588210631,Linda Wilson,Vertex Bank,UAE,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-6286190219,James Brown,Apex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3636982030,Sarah Johnson,Core Bank,UAE,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-9592100448,William Thomas,Vertex Bank,UAE,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-8914162408,William Brown,Vertex Bank,Brazil,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-1431357768,Charles Martinez,Vertex Bank,Singapore,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1982856971,Linda Lopez,Horizon Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2371944481,Michael Martinez,Apex Bank,Brazil,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7273510951,James Brown,Core Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8081443344,David Anderson,Vertex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2146706353,Jessica Miller,Apex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-9671756674,Richard Anderson,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2350905927,Barbara Garcia,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1982304248,Richard Martin,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6825080839,Elizabeth Smith,Horizon Bank,Brazil,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3164132549,Patricia Martinez,Apex Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4119708649,James Davis,Horizon Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5266826327,Michael Smith,Core Bank,Germany,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7099627793,Elizabeth Williams,Core Bank,Australia,LOW,3,FALSE,2024-01-01 00:00:00
ACC-6306474145,Mary Anderson,Apex Bank,United Kingdom,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5815231951,Jennifer Hernandez,Horizon Bank,India,MEDIUM,4,TRUE,2024-01-01 00:00:00
ACC-9898746402,Susan Johnson,Vertex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1472992384,Robert Lopez,Horizon Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3650225215,Patricia Anderson,Apex Bank,France,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-9793642213,James Smith,Horizon Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4474830682,James Taylor,Core Bank,France,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-1281191669,James Moore,Vertex Bank,India,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-2425823293,Patricia Rodriguez,Apex Bank,France,LOW,5,FALSE,2024-01-01 00:00:00
ACC-2656185631,Linda Martinez,Core Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1409255985,Joseph Davis,Horizon Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3345778649,Patricia Martin,Vertex Bank,France,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9885935144,David Miller,Apex Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-9130883193,Karen Gonzalez,Horizon Bank,Brazil,LOW,0,TRUE,2024-01-01 00:00:00
ACC-2463041863,Michael Wilson,Horizon Bank,United States,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4626915809,John Johnson,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6256740803,Charles Jones,Apex Bank,United Kingdom,LOW,4,FALSE,2024-01-01 00:00:00
ACC-1889653796,Mary Anderson,Vertex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3051625795,John Smith,Horizon Bank,Singapore,LOW,3,FALSE,2024-01-01 00:00:00
ACC-2080975444,Jennifer Johnson,Horizon Bank,Singapore,LOW,0,FALSE,2024-01-01 00:00:00
ACC-1050719950,John Wilson,Vertex Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4904146585,Patricia Anderson,Core Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3161909805,Richard Williams,Core Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9078253570,David Garcia,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3577345919,William Moore,Core Bank,Australia,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-1205166851,David Thomas,Core Bank,India,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1178756034,Charles Davis,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2514620312,Sarah Lopez,Core Bank,United Kingdom,LOW,3,FALSE,2024-01-01 00:00:00
ACC-7538915496,Sarah Jackson,Vertex Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2095577088,William Thomas,Horizon Bank,Singapore,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-9123922133,Mary Taylor,Apex Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4518934783,Patricia Jones,Apex Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2021790966,Richard Martinez,Apex Bank,Canada,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-3433932728,James Brown,Horizon Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2829905057,Michael Martinez,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-9340190780,Susan Jackson,Apex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1332256568,Mary Johnson,Horizon Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2866275678,Thomas Miller,Apex Bank,United States,LOW,5,FALSE,2024-01-01 00:00:00
ACC-4795146750,Karen Martin,Apex Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7956015606,Michael Davis,Core Bank,Germany,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5696309236,Mary Brown,Horizon Bank,UAE,LOW,5,FALSE,2024-01-01 00:00:00
ACC-6824361021,Jennifer Martinez,Horizon Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7688239455,Karen Garcia,Vertex Bank,Germany,LOW,0,FALSE,2024-01-01 00:00:00
ACC-3630358796,Mary Miller,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7248305077,Charles Williams,Apex Bank,United Kingdom,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-3899639369,Jennifer Thomas,Vertex Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9935108028,Barbara Davis,Apex Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-6377754294,William Lopez,Core Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-8417921411,Karen Williams,Horizon Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1222457708,Joseph Martin,Apex Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7902089611,Michael Jackson,Horizon Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6692275769,Joseph Wilson,Apex Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7751133216,Richard Taylor,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1637095216,Mary Miller,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9881220854,Susan Johnson,Core Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6126899926,Sarah Taylor,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-3968389459,Barbara Jones,Horizon Bank,France,LOW,2,FALSE,2024-01-01 00:00:00
ACC-9697428096,Charles Martinez,Core Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7827681414,David Moore,Vertex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4464341380,Joseph Taylor,Vertex Bank,UAE,LOW,0,TRUE,2024-01-01 00:00:00
ACC-3450605043,Karen Taylor,Apex Bank,India,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-8614152482,Patricia Thomas,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8332511038,Karen Williams,Horizon Bank,United States,LOW,4,FALSE,2024-01-01 00:00:00
ACC-9582550215,Sarah Anderson,Vertex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8231364636,Jessica Johnson,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9949943837,Michael Lopez,Apex Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-3162429271,James Johnson,Apex Bank,India,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3644533633,James Martinez,Vertex Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5395180907,Robert Martinez,Core Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6308665390,Thomas Hernandez,Apex Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7539165046,David Anderson,Horizon Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6799875685,Robert Martinez,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7755232059,Patricia Davis,Core Bank,United States,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8043247764,William Anderson,Core Bank,United Kingdom,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9815009603,John Jackson,Horizon Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-1274596428,James Williams,Core Bank,Canada,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1923368799,Barbara Anderson,Vertex Bank,France,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6246541012,David Jackson,Core Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-5034040356,Mary Brown,Apex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7974796754,Patricia Taylor,Apex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5507296342,David Davis,Vertex Bank,Singapore,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-2889801369,David Wilson,Horizon Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1803028822,Joseph Lopez,Core Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8186727590,Charles Johnson,Vertex Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8146162014,Barbara Brown,Vertex Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2148506284,Elizabeth Williams,Core Bank,Singapore,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7838405170,William Martinez,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7870802970,John Taylor,Apex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5199902818,James Moore,Horizon Bank,United Kingdom,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9008057436,Susan Rodriguez,Core Bank,Brazil,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4927845876,Robert Anderson,Apex Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8717570272,John Thomas,Horizon Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9296954294,Joseph Davis,Apex Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6602342904,Patricia Hernandez,Core Bank,Singapore,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7801817883,David Brown,Vertex Bank,Canada,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1054565211,Patricia Davis,Core Bank,Germany,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3227595309,Mary Thomas,Horizon Bank,UAE,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-4965077737,William Moore,Horizon Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4739437756,Patricia Lopez,Core Bank,India,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-7316475064,Richard Taylor,Apex Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-8682995443,Mary Smith,Core Bank,India,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-1773287522,David Rodriguez,Apex Bank,United Kingdom,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1266063135,James Taylor,Vertex Bank,India,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-3649550523,Barbara Thomas,Apex Bank,Australia,LOW,0,TRUE,2024-01-01 00:00:00
ACC-7501656714,Jessica Miller,Vertex Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7328986101,James Anderson,Vertex Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7529133462,Patricia Taylor,Core Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2799500060,Barbara Rodriguez,Vertex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5496029814,Thomas Moore,Vertex Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-5047797804,Sarah Lopez,Vertex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1588298132,Mary Williams,Apex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7740074904,Robert Garcia,Apex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2810213150,Mary Gonzalez,Core Bank,Canada,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5267030681,Susan Williams,Horizon Bank,UAE,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5110884558,Charles Garcia,Apex Bank,United States,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9109200314,Michael Wilson,Core Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9898025429,Linda Williams,Vertex Bank,Singapore,MEDIUM,7,FALSE,2024-01-01 00:00:00
ACC-2202122072,Mary Moore,Apex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2611124274,Barbara Johnson,Vertex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3297124160,Susan Johnson,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9093796502,Jessica Jackson,Vertex Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8143014094,Linda Lopez,Core Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9843158692,Jessica Thomas,Core Bank,Singapore,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8007743241,Thomas Rodriguez,Apex Bank,India,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-7812591738,David Rodriguez,Core Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4961022073,James Moore,Core Bank,France,LOW,3,FALSE,2024-01-01 00:00:00
ACC-2607903468,William Martin,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1124649354,David Brown,Apex Bank,Germany,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4513677809,Jessica Jones,Horizon Bank,Brazil,LOW,4,FALSE,2024-01-01 00:00:00
ACC-2212543146,Linda Garcia,Vertex Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3034018057,Karen Smith,Apex Bank,Canada,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-1888249917,Sarah Williams,Apex Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6254226374,Joseph Martin,Vertex Bank,Singapore,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4221933691,Mary Rodriguez,Horizon Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4940494376,Linda Anderson,Apex Bank,France,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3262789653,Linda Wilson,Vertex Bank,France,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-2683949940,Elizabeth Hernandez,Horizon Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1102589291,Karen Garcia,Horizon Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3262496031,Linda Miller,Apex Bank,United Kingdom,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3367166123,David Miller,Vertex Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7130769102,David Thomas,Vertex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6527038522,Michael Martin,Vertex Bank,France,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-9813334372,Linda Rodriguez,Core Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6221598624,Karen Taylor,Core Bank,Singapore,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5954017089,Michael Taylor,Horizon Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7917875560,Susan Lopez,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5956878158,Karen Miller,Core Bank,United States,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-2622634092,David Johnson,Core Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9428236155,Richard Martinez,Apex Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7558577273,Robert Brown,Vertex Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8130624838,Michael Gonzalez,Core Bank,Germany,LOW,4,FALSE,2024-01-01 00:00:00
ACC-7034876608,Linda Jones,Vertex Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7551897230,Susan Garcia,Vertex Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8300701889,Karen Smith,Apex Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7825133505,Karen Wilson,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5275034004,Karen Davis,Vertex Bank,United States,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4608747581,Joseph Martinez,Apex Bank,Canada,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3405219764,Thomas Johnson,Core Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4543319809,Joseph Miller,Core Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3698611647,Joseph Thomas,Core Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2145408143,John Johnson,Vertex Bank,France,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6467778393,Richard Wilson,Vertex Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4514355738,Jessica Martin,Vertex Bank,United States,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-6127464947,Patricia Johnson,Apex Bank,Brazil,LOW,4,FALSE,2024-01-01 00:00:00
ACC-6972114775,Joseph Williams,Core Bank,Brazil,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-4929586324,Patricia Martinez,Horizon Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4108962365,James Jackson,Vertex Bank,India,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-6555610978,Sarah Johnson,Horizon Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1872487922,Robert Moore,Horizon Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5454600163,Sarah Jones,Apex Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7759639510,Susan Jackson,Horizon Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5274502281,Richard Anderson,Apex Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1993636381,Elizabeth Martinez,Vertex Bank,Australia,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-1084820449,Robert Williams,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-8955169064,Sarah Anderson,Vertex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3066930804,Jessica Davis,Horizon Bank,Singapore,LOW,5,FALSE,2024-01-01 00:00:00
ACC-6899520231,Charles Brown,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7304143982,Karen Thomas,Horizon Bank,United Kingdom,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2990450638,Jennifer Davis,Vertex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2001235315,Jessica Wilson,Vertex Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6010350236,Joseph Garcia,Horizon Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7355510106,Patricia Wilson,Vertex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4166700672,Charles Lopez,Vertex Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-8738984313,Mary Smith,Apex Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-4687829867,Richard Anderson,Vertex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3483361295,Charles Martin,Vertex Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5226876954,Richard Hernandez,Apex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-1982854985,Joseph Lopez,Apex Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7479993635,Barbara Rodriguez,Horizon Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3551795784,Barbara Rodriguez,Horizon Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4833097134,Patricia Davis,Core Bank,United Kingdom,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-2253051746,Richard Miller,Vertex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8540426353,Sarah Jackson,Horizon Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9773662187,Patricia Miller,Apex Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7520909093,Elizabeth Moore,Core Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5172585444,Richard Taylor,Vertex Bank,France,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8504520982,Barbara Garcia,Apex Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-8100931969,Sarah Jackson,Apex Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7435442427,Barbara Jackson,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1130110999,Barbara Hernandez,Apex Bank,France,LOW,4,FALSE,2024-01-01 00:00:00
ACC-1355645119,Joseph Rodriguez,Core Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2822738413,William Thomas,Horizon Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7514923543,William Smith,Apex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8419122765,Richard Taylor,Vertex Bank,Canada,MEDIUM,5,FALSE,2024-01-01 00:00:00
ACC-9662262584,Sarah Hernandez,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3965070988,Mary Miller,Apex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9635777405,Karen Jones,Vertex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2463047630,Jennifer Thomas,Horizon Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6815770468,Karen Rodriguez,Horizon Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1790527588,Jennifer Taylor,Core Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5487610728,Joseph Miller,Apex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5444605611,John Rodriguez,Core Bank,Singapore,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4197149202,Jessica Jackson,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3888053580,Mary Jones,Vertex Bank,India,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-9878983111,Karen Jones,Core Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5746987662,David Martin,Horizon Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
