beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_4b759cbee3124f729b639d328b4d2777,GB60NKIE78551334238531,Susan Peters,Noble Ltd Bank,Libyan Arab Jamahiriya,Low,0,False,2024-11-16 22:06:24.802563
BENE_80ce39718cbc42afabf8cd99e2bf7df6,GB43FRXC81936358612668,Rodney Foster,Casey Group Bank,Mauritius,Medium,1,False,2024-01-15 22:06:24.802563
BENE_8d74614585414220aa06f43dd770b557,GB87JBOC41014974891697,Desiree Carter,Brown-Acosta Bank,Cuba,Low,0,False,2024-01-05 22:06:24.802563
BENE_7be4c27cc2734c48bc64df3f4ea47ce2,GB19AWTA86166933498843,Gregory Larson,"Ross, Mclaughlin and Webb Bank",Palestinian Territory,Low,0,False,2024-04-01 22:06:24.803603
BENE_a54f290c897d477eaca539a90b1e4c1f,GB82VNIS39996978821439,David Savage,Carey and Sons Bank,Kuwait,High,0,False,2023-11-01 22:06:24.803603
BENE_858cc939d1624f83bcd42caf9ed08051,GB65LIJP20374974222289,Lisa Smith,Gilbert PLC Bank,United States Minor Outlying Islands,Low,1,False,2026-01-13 22:06:24.803603
BENE_01ac487da7114154b7c481d550881250,GB62FZUR39033466238729,Ryan Jackson,Johnson LLC Bank,Faroe Islands,High,0,False,2024-09-07 22:06:24.803603
BENE_f3a50ee79a5543a28b79926c742866d5,GB62XOPW63133749569869,Nicholas Nichols,Thompson-Williams Bank,Cambodia,High,1,False,2024-01-22 22:06:24.803603
BENE_1bb2b6d4134847b8b0f1c86c735743a0,GB35EORU04292351443438,Jacob Walsh,Cochran Ltd Bank,Sweden,Low,0,False,2026-01-23 22:06:24.804606
BENE_18448ce1bbd5493cb7d058eabb2e0df7,GB07IQGN23097397854326,Karen Francis,"Jennings, Pugh and Taylor Bank",Timor-Leste,Low,0,False,2025-05-26 22:06:24.804606
BENE_f50f1c29f24f4a219d16617f29ebf4ae,GB58CKAG35547818825625,Dawn Diaz,Williams-Morgan Bank,Belgium,Low,1,False,2024-10-14 22:06:24.804606
BENE_bfd8d9e1192243b0aa7e83cda12f1d73,GB27QMYR12780755999716,Joshua Pierce,Smith and Sons Bank,El Salvador,High,1,False,2024-03-31 22:06:24.805603
BENE_4d49113c09914230b3b0d32832c43162,GB66ATTK24894522667696,Erica Harris,Smith-Mendez Bank,Haiti,High,0,False,2025-12-31 22:06:24.805603
BENE_9be985de1c88472a8b01bfb064990bf9,GB54EUNX87076201259581,Logan Wood,"Smith, Martinez and Warren Bank",Anguilla,Medium,0,False,2023-11-21 22:06:24.805603
BENE_a30485662ca14a04b6957c7685d1f565,GB56NVJE12197609159531,Richard Young,Griffin LLC Bank,Peru,Medium,1,False,2025-10-16 22:06:24.805603
BENE_f58d0c793884462dbc501607132309ff,GB77RYAG19921202953952,Mr. David Wood,"Herrera, Johnson and Turner Bank",Benin,High,0,False,2024-04-07 22:06:24.805603
BENE_cdb6d5c32c6d4a80bd8249abf5ab070b,GB67KSYI67301056117852,Kristen Price,"Reyes, King and Walsh Bank",Somalia,Low,0,False,2024-11-29 22:06:24.805603
BENE_ff8558d14cf549ac847ca91dd7c9ef7a,GB48ZQQN36029806296721,Steven Garcia,Bradley PLC Bank,Malaysia,Medium,1,False,2024-10-29 22:06:24.807142
BENE_fc801fc811c24304b3a772c9686b3309,GB74OIPI84964311350117,Martha Thompson,"Mueller, Gaines and Hall Bank",Turkey,Low,0,False,2025-08-15 22:06:24.807142
BENE_5d7f001de9da446a809ce2269ebbbd00,GB91EOZJ78956931320362,Kevin Mosley DDS,Whitaker-Gonzalez Bank,Saint Kitts and Nevis,Low,0,False,2025-12-29 22:06:24.807142
BENE_d0349a97342a40b39d64fd75c851ea8c,GB20CZBE39729991880695,Mary Navarro,"Matthews, Harris and Garcia Bank",Slovakia (Slovak Republic),Low,1,False,2024-06-13 22:06:24.808151
BENE_50e69cf5200a42ecbbc7cf6ef562bb52,GB69MJNP04183490066696,Anthony Hunter,"Sullivan, Martin and Burns Bank",Cocos (Keeling) Islands,Low,0,False,2025-07-23 22:06:24.808151
BENE_c45603bb8f654fa3b3ffcfc3977e00be,GB17NAEX23941479113267,James Bridges,Brown Inc Bank,Brunei Darussalam,High,0,False,2025-03-13 22:06:24.808151
BENE_c0af4c26b4de47ef9eeeda82b553bad2,GB52OIIY73831390160105,Susan Anderson,"Davis, Nunez and Romero Bank",North Macedonia,Medium,1,False,2025-07-16 22:06:24.808151
BENE_0eba675faec34e6aaeaf5ec2e87f141c,GB98PFUD30452214510301,Patrick Lucas,Kennedy Ltd Bank,North Macedonia,Low,1,False,2024-01-20 22:06:24.809181
BENE_55c6c37dad144f5b9a2c616e9b0edd84,GB24DZKZ32547001589816,Jennifer Vincent,Howell Inc Bank,Guam,Medium,0,False,2024-02-10 22:06:24.809181
BENE_af77f9dde68c4d0297205d9d437c231d,GB73EUEC94497632280102,Jennifer Lawrence,Nguyen Ltd Bank,Uruguay,Medium,0,False,2024-12-13 22:06:24.809181
BENE_e01597d4d8574b918381be60f7851f08,GB27HMBO20673717783510,Bridget Vega,"Mathews, Wagner and Cooper Bank",Switzerland,Low,0,False,2025-05-27 22:06:24.809181
BENE_a6c6f4e83893435392ca35c8a3d54cc0,GB62YZFR46751852567129,Kristin Ruiz,"Bennett, Howard and Berg Bank",Bolivia,High,0,False,2025-10-27 22:06:24.810184
BENE_580ba10a34a34f268dda0214d62a4dbe,GB41APYP95753511265560,Nicole Brown,Williams Ltd Bank,Nauru,Low,1,False,2024-01-13 22:06:24.810184
BENE_7fd01b5a89b845b8846bf5c64ae1597b,GB22JYTK74257821016834,Jeffrey Bishop,Mills Ltd Bank,Romania,Low,0,False,2024-02-23 22:06:24.810184
BENE_b18baf3bfdc94cadabd278eb9da69596,GB45QOSY64401785781129,Sarah Michael,Anderson-Ramos Bank,Northern Mariana Islands,Low,1,False,2024-02-20 22:06:24.810184
BENE_d72a502e18af47acb77596b890038f4d,GB90KMUN49632895982780,Amy Patel,"Buck, Montgomery and Watson Bank",China,High,0,False,2025-08-15 22:06:24.811181
BENE_aca930dc609f424aafc70c9c5988f14c,GB80TETY65215546193793,Katie Garcia,Rodriguez Ltd Bank,French Southern Territories,High,0,False,2025-07-22 22:06:24.811181
BENE_f1be3b10e0ac4ad6b7da871335289276,GB80XNWD44236599087772,Anthony Duncan,"Ayers, Hahn and Kelly Bank",Saint Vincent and the Grenadines,Low,0,False,2024-09-02 22:06:24.811181
BENE_8508848fc94943f2b2632b7853b9de5d,GB21PKCV68539682749505,Richard Cook,"Fowler, Howard and Powers Bank",Antigua and Barbuda,High,0,False,2023-12-31 22:06:24.811181
BENE_8a610c37553e4518a856c744beec8fd9,GB10NRNS10002962408736,Angel Jackson,Carpenter-Contreras Bank,Liberia,Low,1,False,2025-10-09 22:06:24.811181
BENE_35f04e022b524de4a458b5559a4b1caf,GB05IYEA42598949700810,Angela Henderson,Arnold Inc Bank,Bosnia and Herzegovina,Low,1,False,2024-04-10 22:06:24.812720
BENE_c7cd956a1a584c7bb923e214ca75ce80,GB73XZQG66796622292971,Stephanie Morgan,"Edwards, Martin and Boyer Bank",Lao People's Democratic Republic,Medium,0,False,2025-11-17 22:06:24.812720
BENE_9f21169d0def4500adadead164631ff5,GB88UOHP46912066944017,Scott Wolf,Cook-Hammond Bank,Greenland,Low,1,False,2023-11-08 22:06:24.812720
BENE_d9d46d7d07ac4acb9c0a6a0a4a98c2a1,GB08ADEI38960212988093,Catherine Hodge,Woods-Cooper Bank,Russian Federation,Low,0,False,2024-08-22 22:06:24.812720
BENE_8cd80cc3a715444b95649a35a4f0a2d9,GB04MDLK64222856308818,Cynthia Harvey,Dennis-Jones Bank,Suriname,Medium,0,False,2024-04-30 22:06:24.813764
BENE_7ebfddf04e274c888128e34044023f3d,GB79PZPL09829226444277,Kristen Stout,Stephenson PLC Bank,Marshall Islands,Low,0,False,2024-01-31 22:06:24.813764
BENE_365ed852117e4e4e9846710795354e74,GB22JLTZ61009236727281,Sarah Fox,"Thomas, Terrell and Meyer Bank",Austria,Medium,0,False,2025-08-18 22:06:24.813764
BENE_4ae778a01db14b5a9c3c11839c52be29,GB38ULIX55436313959001,Richard Nelson,Potts and Sons Bank,China,Low,0,False,2024-05-23 22:06:24.813764
BENE_6e8c98fe518b4cfcb1beaaf3dd9ff93c,GB23NENK12879376434981,Hannah Miller,"Huang, Elliott and Chung Bank",Nigeria,Low,0,False,2025-02-19 22:06:24.814759
BENE_327be90041ec4bd2adc9c1427a14c975,GB34BSGD39095125286202,Mark Garcia,Thomas PLC Bank,Turkmenistan,Low,0,False,2025-02-26 22:06:24.814759
BENE_288be21b620e4a338f17185860182e2f,GB61DGVL31723957016440,Alejandro Fox,White-Klein Bank,Honduras,Low,0,False,2024-11-11 22:06:24.814759
BENE_f7ccbc3c819c483e8767b06e30671f58,GB95VWNA25357781460308,Matthew Arellano,Joseph PLC Bank,Mayotte,Low,0,False,2024-01-21 22:06:24.814759
BENE_92089818a4e743b780adf847bb78908c,GB69FOGP74107631008541,Julie Hicks,Perry-Patel Bank,Switzerland,Low,1,False,2024-12-25 22:06:24.815759
BENE_0c719ecba75a4d4b9293a34c30e9e5f5,GB21JXVL94597529771501,Laura George,Weiss-Olson Bank,Mexico,High,0,False,2024-05-02 22:06:24.815759
BENE_b572f600e7bd47abb778d51c41e96c3b,GB85QTHS51493998753723,Danielle Johnson,Cantrell Group Bank,Djibouti,Medium,0,False,2023-10-19 22:06:24.815759
BENE_86b0874f4ebf4ba4908e7e8181030992,GB07WBUI54277719081072,Jon Parker,Watkins LLC Bank,American Samoa,Medium,0,False,2024-02-15 22:06:24.815759
BENE_0ccfafa75f614a268e5da88866c9073c,GB63XPGB55820669456739,Derrick Perez,"Harrison, Ferrell and Reyes Bank",Liechtenstein,Low,0,False,2025-02-18 22:06:24.815759
BENE_e030576c3fc44344aeb06a73b072a61c,GB40MJRP62477627045816,Carly Chaney,"Mcgee, Powers and Khan Bank",Congo,Low,1,False,2024-06-04 22:06:24.815759
BENE_a00cf6bfb1674ce8ad18c4c83ce1a746,GB64KIWZ42602107122014,Joshua Peterson,Powers-Drake Bank,Falkland Islands (Malvinas),High,0,False,2026-01-30 22:06:24.817301
BENE_497d0302ab114163af5f20e74355c011,GB18WEOB69157127441716,James Rowe,Galloway-Evans Bank,Guadeloupe,Low,1,False,2025-08-11 22:06:24.817301
BENE_d35352f7d7664f03b79d35dfded6d62d,GB89SWKL50952512130189,Sheila Koch,Newman-Hill Bank,Indonesia,High,0,False,2024-06-08 22:06:24.817301
BENE_7e7f4a7fe5ca4005bb22606bd1e98b8b,GB56CHFU50096931597207,Bruce Boone,"Li, Hill and Lee Bank",Norway,Low,0,False,2024-05-20 22:06:24.818342
BENE_f110b343b0314327ba85d7f33b100dba,GB44QQAP64252209497533,Christopher Garrett,"Gonzalez, Edwards and Shepherd Bank",Cape Verde,Low,0,False,2024-06-22 22:06:24.818342
BENE_9d04aafaf322472a8cc4731f3b94921f,GB10XOPH70681157332116,Mary Washington,"Watson, Hicks and Zhang Bank",Ghana,High,0,False,2024-04-07 22:06:24.818342
BENE_3deb58f079a84f74ab9f6cf043f8b397,GB06OJDI79572557159209,Shawn Waller,Gonzalez and Sons Bank,Marshall Islands,Medium,0,False,2025-07-01 22:06:24.818342
BENE_d7a7efdee74b47449404be317140481b,GB88WFDH76388101135827,Thomas Davis,Dyer Group Bank,Tunisia,Medium,1,False,2025-03-13 22:06:24.819340
BENE_6aa96fd612a54abcb84baf0c3d8801fa,GB41CVTS62137708526649,Kayla Garcia,Medina-Clark Bank,Libyan Arab Jamahiriya,Low,0,False,2025-10-22 22:06:24.819340
BENE_da99abe833cf43cc8f7135a1361508cb,GB85HOCD04051483678670,Tammy Dodson,Bruce Group Bank,Timor-Leste,High,1,False,2024-12-12 22:06:24.819340
BENE_bcf8673e4fb7494886d03d5448256979,GB56YTCH24150490613957,Michael Riddle,"Underwood, Garcia and Bennett Bank",South Africa,High,0,False,2025-01-13 22:06:24.819340
BENE_b9e29f52c92b45179aee3c1245ed4756,GB89SOAA19205685737933,Cassandra Smith,"Gonzales, Roberts and Archer Bank",Suriname,Low,0,False,2024-10-11 22:06:24.820347
BENE_b2259aba02ab4369a0ee836cee939a1a,GB56VACQ23467769695778,April Rios,"Brooks, Mills and Colon Bank",Solomon Islands,Low,0,False,2023-11-04 22:06:24.820347
BENE_4475064a57be4ab0973462bcca60f6df,GB71UJLU89948595066208,Sean Sellers,"Hays, Williams and Johnson Bank",Japan,High,0,False,2025-10-07 22:06:24.820347
BENE_a08782627f0e40ce9444868ef4d7937b,GB83SWCV16568912898191,Christina Hall,Johnson-Goodman Bank,New Caledonia,Medium,0,False,2024-02-12 22:06:24.820347
BENE_3791505b11014184911bef0cb5e8426c,GB94HHXB25777743360971,Rogers Group,Ramos Inc Bank,Benin,Critical,3,True,2025-04-18 22:06:24.820347
BENE_a1d126f409084938a98e5657a967c20d,GB95QWAI34758128113365,Charles Graves,"Garcia, Morrison and Barry Bank",Malta,High,1,False,2025-09-10 22:06:24.821885
BENE_a95e594c4919407dab324b730418d31f,GB25QYPO01953171424830,Ashley Munoz,Guzman-Davis Bank,Ukraine,Medium,0,False,2024-07-30 22:06:24.821885
BENE_f39b3e85467d4c8eb3ecb5864e897ed7,GB29SHBB95592749268427,Katie Simpson,"Ellis, Reyes and Petersen Bank",Puerto Rico,Low,1,False,2025-05-03 22:06:24.822463
BENE_f4918f5e395f45bbac376a3e9670ad33,GB94YBCK40795317828002,James Osborne,"Fleming, Bruce and Downs Bank",Liberia,High,0,False,2024-06-29 22:06:24.822463
BENE_d22777abd8bd477691847bb4f0b37cb6,GB31WIBZ74052723532939,Erica Blake,"Davis, Singleton and Novak Bank",Greece,Medium,0,False,2026-02-22 22:06:24.822463
BENE_f88324dd12b84f52a408312b40cd5487,GB72DXGS86164193829530,Ashley Thomas,Brown-Murray Bank,Timor-Leste,Medium,0,False,2023-12-16 22:06:24.822463
BENE_bf04c6f46e7c49fbb655ab67ed69b788,GB18LBRQ49559070268492,Adrian Beasley,Griffith-Stevenson Bank,Jersey,High,0,False,2024-12-11 22:06:24.822463
BENE_1e7037be46aa48b393818eceb136e10a,GB46ZLAT02793118979809,David Liu,Valentine-Scott Bank,Mayotte,Medium,0,False,2025-12-15 22:06:24.824016
BENE_d4c0040f89e74723b6479d0ea911e47a,GB49OKTI88214088890324,Nicole Hughes,"Long, Potter and Woodard Bank",Nigeria,High,0,False,2026-01-28 22:06:24.824016
BENE_8395130068df45fe9962693b436d0051,GB06PMYM80078574745069,David Watson,"Aguilar, Johnson and Case Bank",Sierra Leone,Low,0,False,2024-04-22 22:06:24.824016
BENE_ccc0005694254cd39a87a5e57a8496b1,GB21ZQLS20557058121137,Samuel Ayers,Wallace-Evans Bank,Mali,High,0,False,2025-02-05 22:06:24.824016
BENE_f2c7b460d135431ea3ac60f9d933f472,GB32YCXI50116221260147,Cindy Potts,Stephens LLC Bank,Cuba,Low,0,False,2025-03-07 22:06:24.825056
BENE_063ddde9d8a6467585f3e79ab5f7d04e,GB46CTLL94099598760738,Michael Wilson,Lyons Group Bank,Japan,High,0,False,2024-02-23 22:06:24.825056
BENE_543b4a61d2574ebc9149eec6e1ab25a2,GB12TQIM57836688216309,David Jones,"Thomas, Jackson and Kelly Bank",United States Virgin Islands,Low,0,False,2024-02-13 22:06:24.825056
BENE_82f51a38662f4e4cb70f2508eafa9b77,GB40QMOT89116527543273,Randy Ramirez,Wright-Haynes Bank,Saint Lucia,High,0,False,2024-08-01 22:06:24.825056
BENE_f7dad0df55d442f2aeb788d22592db21,GB26TPFF91315309943969,Peggy Rodriguez,Rodriguez and Sons Bank,Cape Verde,Low,1,False,2024-04-17 22:06:24.826058
BENE_390b1069788d404bb0b26f33ca417aad,GB07LDQI39163808231123,Lindsay Brown,Barton Inc Bank,Czech Republic,Low,0,False,2026-01-26 22:06:24.826058
BENE_df79c35c19614dbd8015eb2a4682c0ea,GB04CXNS87818455672896,Michael Davis,"Simpson, Lopez and Daniels Bank",Georgia,Medium,1,False,2025-01-20 22:06:24.826596
BENE_a78eff7763e348029b9b4b70b41057f1,GB93SXWQ06762861122921,Patricia White,"Knight, Perry and Calhoun Bank",Korea,Low,1,False,2025-08-01 22:06:24.826596
BENE_c8544dc452354a879fda9b2fdb500b2c,GB39LYNQ80017576809627,Roberto Ward,Ford-Rogers Bank,Belgium,Low,1,False,2025-04-19 22:06:24.826596
BENE_5534031e36934efe8575291aee449b4d,GB75EVTW19916980701385,Louis Estes,Williams-Stewart Bank,Sierra Leone,High,0,False,2024-04-20 22:06:24.826596
BENE_93f46cc8e15449828f495901eedc9c0e,GB82BSZL90230573165754,Jesse Roberts,Acevedo and Sons Bank,Netherlands Antilles,Medium,0,False,2024-05-25 22:06:24.827639
BENE_5610c8f345f645f7b4f3203145d768be,GB54IOLA88386249642130,Derek Johnson,Armstrong-Moore Bank,Dominican Republic,Low,1,False,2024-12-15 22:06:24.827639
BENE_72add35de5c049e9a8f8696d08ebca52,GB91SLQM87705659938095,Kimberly Rodriguez,West-Schroeder Bank,Kuwait,Low,0,False,2024-10-10 22:06:24.828179
BENE_948790b1185a46cfa35c280d5917052b,GB15SEEZ99526932280305,Daniel Key,Lee Ltd Bank,Isle of Man,High,0,False,2024-01-02 22:06:24.828179
BENE_a4a28a9aadf945a699ef9cd714e3c087,GB27XYOL44165471154023,Amy Richardson,Richardson LLC Bank,Bangladesh,Medium,0,False,2026-02-15 22:06:24.828179
BENE_ae0bb0af9bc240f48b36b7064b066cb5,GB61PDRA55229060374928,Patricia Mendoza,Elliott PLC Bank,Cameroon,High,0,False,2024-02-28 22:06:24.828179
BENE_0ef559f1b3264fe6a4f072df4240ce8a,GB28GOMH60483682140036,Patricia Nash,Daniel-Burton Bank,South Georgia and the South Sandwich Islands,High,0,False,2025-06-13 22:06:24.829217
BENE_d48a76f34f054c9ea03ea7b20ec9441f,GB81PJFD93222114175462,Tanner Wiggins,Roberts Inc Bank,Antigua and Barbuda,Low,0,False,2024-08-26 22:06:24.829217
BENE_1622dccc7ced4e8faacd6f74537f633d,GB91VLCN27673545440972,Sherry Henry,"Smith, Caldwell and Collins Bank",Kenya,Low,0,False,2025-10-19 22:06:24.829217
BENE_d30dacd1f6cb4c2286a8af9172b325c6,GB58ZYDU00764758834351,Oscar Wright,Sandoval-Bell Bank,Serbia,Low,0,False,2025-01-27 22:06:24.829217
BENE_d7e5cf88225d46e0bbca9177fb6abbd8,GB36TAJB64209000012247,Bryce Coleman,Reese-Harris Bank,Bermuda,Low,0,False,2024-12-03 22:06:24.830215
BENE_e6ce2e4f3de4431e9fdc92e81f20f64e,GB91SAMQ08755731378562,William Perez,Barrera-Perez Bank,Barbados,Medium,1,False,2024-12-03 22:06:24.830215
BENE_dbf735de667649828b37ad0cb22c0b7f,GB59XRCJ23459130756290,Alexandra Murray,"Young, Sloan and Bishop Bank",Oman,Low,1,False,2025-05-25 22:06:24.830215
BENE_d7d633934bd541a89c542b9e25a83cfe,GB59TCKI69797582645342,Margaret Rice,Garner-Gentry Bank,Cayman Islands,Medium,0,False,2026-01-16 22:06:24.830215
BENE_a5667f28e9c2447381b157487b123752,GB65YLKK21250908859373,Laura Neal,Singh LLC Bank,Congo,High,0,False,2024-06-06 22:06:24.830215
BENE_193891f77098418aa9ceaa5c01861570,GB59GCTA48991741982802,Linda Scott,Davis-Bennett Bank,Dominica,Low,1,False,2025-09-21 22:06:24.830215
BENE_b1f3c8dab2864ee493715a89bf8f9f5c,GB21NQJR84805499587531,Veronica Galloway,Williams-Conner Bank,Palau,Low,0,False,2025-06-29 22:06:24.831766
BENE_1060953f82a44941af153108b05657f0,GB47GBVT68256110042624,Jeffrey Rojas,Delgado-Braun Bank,Thailand,High,0,False,2025-01-23 22:06:24.831766
BENE_aba50e076f9f4a7fb871a42318eb0dc5,GB56SEQI29549563500373,Ashley Burke,Peters-Combs Bank,Jersey,Low,0,False,2025-07-17 22:06:24.831766
BENE_fcbc02e3403b4cd89ef19004817c5e82,GB63KNBR32298484661447,Michelle Anderson,Mcguire Group Bank,Greenland,Low,0,False,2025-06-17 22:06:24.831766
BENE_62537fc77c554be1be685fea20d145b5,GB30UJQN52479045525774,Rhonda Howard,Webb PLC Bank,Andorra,Medium,0,False,2025-11-07 22:06:24.832785
BENE_34a67354638f4873a70fb4293d4551c8,GB04ADFL67103987787903,Erik Rios,"Smith, Armstrong and Johnson Bank",San Marino,Low,0,False,2025-01-27 22:06:24.832785
BENE_85db48fbd9064669b5ca7997a8bba5c8,GB45LCWR62773406985331,Jeremy Wolfe,"Ayala, Frazier and Morris Bank",Armenia,Low,1,False,2025-12-26 22:06:24.832785
BENE_bef3d64bb81946fcb0b465a5dbaf31b6,GB53IZMO13310903778227,Judy Adkins,Park PLC Bank,Saint Vincent and the Grenadines,Critical,3,True,2025-03-28 22:06:24.832785
BENE_c0a81a7515d54baa8bfded5b1c1d940d,GB20GZNR02593234992019,Jeffrey Phillips,"Marquez, Bailey and Phelps Bank",United Kingdom,High,0,False,2025-02-04 22:06:24.833773
BENE_0d9596eb66434b7a9792d2b2e27f9fe5,GB70HRUB30758294618143,Mark Gregory,Brown-Gutierrez Bank,Montenegro,Medium,0,False,2025-07-27 22:06:24.833773
BENE_b2a7409e618840e48dbb36a88845d69c,GB61YITI11929510937727,Jennifer Turner,Harris-Roberts Bank,Cape Verde,Medium,1,False,2025-05-23 22:06:24.833773
BENE_e3043388add8469aa51818fa05819158,GB91ZHFH79994402181449,Paul Roberts,"Davis, Hunter and Middleton Bank",Estonia,Low,0,False,2024-12-20 22:06:24.834806
BENE_8ab4e483cefe4dc4a7f25cc6d43a8fa5,GB02CCZX01847961693514,Patrick Gonzalez,"Miller, Petersen and Nielsen Bank",Canada,Low,0,False,2023-11-21 22:06:24.834806
BENE_2c5229e03a64439a8cb235aada7ed026,GB73UCRZ96112048907990,Heather Bailey,Barton-Williams Bank,Samoa,Low,1,False,2024-03-16 22:06:24.834806
BENE_fe85783aaa824acf9c541bb62b75a4bc,GB12ZEGE66749007384270,Sheri Patterson,Hall PLC Bank,Solomon Islands,Medium,1,False,2024-03-04 22:06:24.834806
BENE_66364fcc70ef4dcfb2f50ae587a2bf3e,GB33RMLG29586442295187,Justin Wolfe,Wong-Hendricks Bank,Vietnam,Low,0,False,2026-01-17 22:06:24.835805
BENE_1a72bca8be0f448d87a660a503726dd0,GB79YMBJ82965284713331,William Perez,"Bennett, Mcdaniel and Brooks Bank",Svalbard & Jan Mayen Islands,Medium,0,False,2025-04-14 22:06:24.835805
BENE_cc2c2e5d5365424396a18833d8bd5652,GB88WZVG06738097453231,Diane Obrien,"Collins, Gray and Middleton Bank",New Caledonia,Low,0,False,2025-07-23 22:06:24.835805
BENE_28ef14f5bf1747a482f86c114c060bc3,GB67AQQD83216993729819,Shelley Fuller,Ramirez-Wilson Bank,Palau,High,1,False,2026-02-28 22:06:24.836774
BENE_37efb1b2c072430bb1f95cee24ecda14,GB60SXZL04353208762063,Susan Bush,Burton Group Bank,Myanmar,Low,0,False,2025-04-12 22:06:24.836774
BENE_f7e08f17c32c4083b00cd42970f74b84,GB65YVEJ70772357055471,Stephanie Anderson,"Campbell, Nash and Tanner Bank",Belize,Low,0,False,2024-07-09 22:06:24.836774
BENE_3d433213eb9b4dbf8f465b9cf9e8f7b9,GB91QBVI32447870794896,Robin Watkins,Escobar Group Bank,Lebanon,High,0,False,2023-12-14 22:06:24.836774
BENE_423e011474cd4aee8dace1d7fd948532,GB54GXYX33448064468838,Dr. Christopher Silva,"Powell, Mcdowell and Myers Bank",Micronesia,Low,0,False,2025-12-21 22:06:24.837772
BENE_c0496dcacade476d8a30859f2766ed9e,GB71POFF28364520323183,Barry King,Wyatt and Sons Bank,Mauritius,Medium,0,False,2023-10-07 22:06:24.837772
BENE_7650ce90d12d48d4838ca872dc2a3505,GB81JXLU69174220556113,James Middleton,Schultz-Brewer Bank,Peru,Low,0,False,2024-08-06 22:06:24.838278
BENE_8b4251df9b4f4c89a7d68111f9734e32,GB66THCO26238229147568,Crystal Craig,Harris-Taylor Bank,Samoa,Low,0,False,2024-06-17 22:06:24.838278
BENE_2d3438278a004923858be229f506a35c,GB89XHHP34754553870781,Sara Owens,Ellis-Duke Bank,Canada,Low,0,False,2025-01-15 22:06:24.838278
BENE_c9d81d1d33bf49d1b8872a02efa993b0,GB41VBDD55967442832024,Veronica Hall,Mitchell-Thompson Bank,Philippines,Medium,0,False,2023-09-15 22:06:24.838278
BENE_07598898fbe34a2bb5809ac12f062be8,GB20CBOI07443413954721,Patrick Hunt,"Robinson, Roach and Olson Bank",Cook Islands,Low,0,False,2024-04-13 22:06:24.839282
BENE_3165a7b593e8438d99298603b97c7eca,GB79EWGI95493568189911,Kellie Luna,"Taylor, Cordova and Hernandez Bank",Russian Federation,Low,1,False,2024-09-02 22:06:24.839282
BENE_e11cfe63603645abb06180ce860b2ec1,GB97DENJ35728405260996,Mary Roberts,"Kaufman, Jensen and Vasquez Bank",Chad,High,1,False,2025-12-13 22:06:24.840280
BENE_dee753dd70414937b7df5cefcf4776d0,GB70YIDS08655276185280,Jason Padilla,Smith-Williams Bank,Northern Mariana Islands,Low,0,False,2024-06-15 22:06:24.840280
BENE_b459fe501a054cacac1cc0ef60d514a0,GB66DRKC95926474352276,Edward Herring,Robinson Inc Bank,Belgium,Low,0,False,2024-01-22 22:06:24.840280
BENE_574f349b031849729c69d9c37eea6bc6,GB82WGRI06619914093391,Amber Lewis,Johnson-Bennett Bank,Montenegro,Medium,0,False,2024-10-15 22:06:24.841283
BENE_68d432f52eae48f8b8f12a89c0bc3115,GB60IORF22513500787335,Lisa Patel,Owen-Thompson Bank,Liberia,Low,1,False,2025-12-06 22:06:24.841283
BENE_d7e6b84484b44519a1d8eb14e1b4e3c8,GB97PHTR73363665574887,Thomas Jennings,White Ltd Bank,Serbia,Low,0,False,2023-11-20 22:06:24.841283
BENE_f8388aa6c23a4b6a94e1a0be7dce9ded,GB50YGSO61081548656924,Jesse Hughes,"Pollard, Miller and Nichols Bank",Bhutan,Low,0,False,2024-07-19 22:06:24.841283
BENE_435601e48e47426d942d6576c11039c1,GB37CSJB39230362149197,Danny Richardson,Pineda-Pennington Bank,Ghana,Low,0,False,2024-08-02 22:06:24.841283
BENE_c80f10616b594a2abe631f55ae76259b,GB50ERKB00626270124585,Victoria Owens PhD,Hale-Gomez Bank,Saint Helena,Medium,0,False,2024-04-19 22:06:24.841283
BENE_130270f9478a48c593c957814b85d52d,GB42RHRV20391643452029,Veronica Sloan,Scott PLC Bank,Madagascar,Low,1,False,2023-09-20 22:06:24.842789
BENE_e0d82c2f06fb47d086dfd7ac600ec71d,GB70YINP77159868980947,Tammy Sutton,Holt Ltd Bank,Togo,High,1,False,2025-02-23 22:06:24.842789
BENE_fbc3ef36cce746059b167f64b9074b75,GB03EOPA52973623940368,Tyler Sexton,"Wolf, Boyd and Bennett Bank",Sweden,Medium,1,False,2025-09-24 22:06:24.842789
BENE_925c54f48d6a440ba486c2b2d1c93ee1,GB59SGTE52175851020703,Brooke Johnson,Gutierrez Group Bank,Guinea-Bissau,Medium,0,False,2025-01-28 22:06:24.842789
BENE_bb50f25d841d40c6a12d67a8989a571c,GB53QPSU89498767988894,Joel Murphy,"Blankenship, Weaver and Davidson Bank",Saint Kitts and Nevis,Low,0,False,2025-01-01 22:06:24.843795
BENE_f4d4b72e66f6439e9e4f059aa31b1cf5,GB29BPTK72116301732420,George Walker,Nelson and Sons Bank,Andorra,Low,0,False,2024-05-05 22:06:24.843795
