customer_id,customer_name,email,phone_number,date_of_birth,gender,account_number,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST10861,Anthony Richardson,vjackson@example.com,537.849.6398,2003-09-18,Male,ACT10000861,Savings,2021-11-26,1655,Indian,India,West Paul,"931 Davis Skyway Suite 894 Port Gregorychester, FM 92968",Museum education officer,2082483.3,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10862,Jason Nelson,alexander20@example.org,632-487-6211x4466,1969-10-10,Female,ACT10000862,Savings,2026-02-08,120,Indian,India,New Samantha,"22849 Felicia Island Josephberg, SC 44693",Games developer,3605947.54,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10863,Susan Chase,mkim@example.net,303.232.4312x971,1991-05-15,Female,ACT10000863,Savings,2024-08-17,660,Indian,India,Philipshire,"2870 Campbell Plains Kennedyfurt, TN 80420",Social worker,4024226.45,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10864,Carlos Roberts,ibennett@example.com,+1-923-731-5021x262,1954-08-12,Female,ACT10000864,Checking,2022-09-12,1365,Indian,India,Medinafort,"25343 Alexander Union Stephanieville, NH 34464",Chief of Staff,4228534.27,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10865,Julie Munoz,nwillis@example.org,(571)534-4992x580,1960-08-09,Other,ACT10000865,Checking,2024-01-29,861,Indian,India,New Angelafurt,"079 Soto Freeway Suite 237 Aliciaburgh, PW 22964",Advertising account planner,1774042.14,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10866,Stephanie Hall,richard30@example.org,815-369-9022x30399,1997-03-15,Female,ACT10000866,Checking,2021-07-11,1793,Indian,India,Alexanderton,"056 Patricia Cliff New Christina, IL 84250",Geophysicist/field seismologist,3815919.16,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10867,Wendy Salinas,travischambers@example.net,001-577-619-6101x422,2007-08-16,Other,ACT10000867,Savings,2025-05-03,401,Indian,India,Pachecoton,USS Walker FPO AP 91051,Electrical engineer,3039272.24,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10868,Scott Levy,kbecker@example.com,376-852-8199x639,1958-10-19,Male,ACT10000868,Checking,2024-08-13,664,Indian,India,Phillipview,USNS Johnson FPO AP 58454,Broadcast presenter,2502167.19,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10869,Shawn Franco,nicholas04@example.org,360-523-5908,1987-02-08,Other,ACT10000869,Checking,2021-06-17,1817,Indian,India,Jamestown,"225 Erica Crossing Suite 066 New Dustinmouth, MT 47418",Occupational therapist,2314308.89,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10870,Jorge Shaffer,whorton@example.com,760.601.7662,1998-12-26,Other,ACT10000870,Savings,2025-11-14,206,Indian,India,Jamesmouth,"1311 Roberson Mill Apt. 152 Hallside, TN 87958","Restaurant manager, fast food",2130754.5,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10871,Brandy Crosby,dannyrodriguez@example.com,810.427.3265,1975-12-15,Other,ACT10000871,Checking,2025-10-15,236,Indian,India,North Julie,"626 Helen Inlet New Jordanburgh, SD 79532",Travel agency manager,1453296.06,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10872,Jose Robertson,tina20@example.org,871-466-9995x931,1995-04-23,Other,ACT10000872,Checking,2023-12-29,892,Indian,India,Gentrytown,"46169 Ewing Cape Apt. 989 South Yvonne, FM 56285",Prison officer,602355.77,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10873,Aaron Guzman,akelly@example.com,8232195579,2006-06-23,Other,ACT10000873,Checking,2025-01-04,520,Indian,India,East Kyle,"175 Angel Light New Tracyport, CO 00664",Haematologist,1873857.41,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10874,Patricia Obrien,wfreeman@example.com,6858997562,1959-02-02,Male,ACT10000874,Savings,2021-06-27,1807,Indian,India,Lake Saraside,"302 Knight Forks Apt. 939 North Richardland, MO 52823",Artist,1670443.22,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10875,Jacqueline Fuller,jeremy98@example.org,(569)603-7262x6045,1957-09-20,Female,ACT10000875,Checking,2024-07-17,691,Indian,India,Summersburgh,"72597 Murillo River Gonzalezfort, OK 38021","Programmer, systems",2760236.3,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10876,Christina Ward,mcclainstephanie@example.com,001-605-403-9073,1957-06-06,Female,ACT10000876,Savings,2025-12-31,159,Indian,India,Wilsonland,"833 Mercado Rapid North Adrian, AK 79676","Designer, furniture",4211858.94,PASSED,HIGH,True,4,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10877,Jill Curtis,joshua33@example.net,810.792.7114,1972-10-17,Other,ACT10000877,Savings,2023-09-13,999,Indian,India,Jacobhaven,"PSC 7077, Box 6714 APO AA 53479",Arboriculturist,3447424.54,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10878,Michele Woods,marissa09@example.org,411-662-5139,1974-07-05,Other,ACT10000878,Checking,2024-12-02,553,Indian,India,East Shannon,"06665 Rodriguez Creek South Vanessaview, MT 83618",Musician,749759.23,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10879,Brandon Stewart,jason29@example.org,001-593-964-9190,1962-07-15,Female,ACT10000879,Savings,2024-11-12,573,Indian,India,South Victoria,"51836 Sean Spring Ivanberg, MT 78318","Psychologist, forensic",3403320.65,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10880,Elizabeth Martinez,mreyes@example.org,+1-446-754-1965x27994,1963-08-31,Other,ACT10000880,Checking,2022-03-13,1548,Indian,India,West Robert,"7058 Jasmine Path New Debbieside, MO 63113",Financial trader,1016992.47,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10881,Patrick Carter,gchristensen@example.com,274.564.2681,1964-12-29,Female,ACT10000881,Checking,2024-02-29,830,Indian,India,East Susanton,"283 Long Point Apt. 839 North Amandaland, MA 99431",Comptroller,2639747.78,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10882,Joseph Morales,bwalton@example.com,001-754-438-3538x140,1954-10-17,Female,ACT10000882,Savings,2021-12-28,1623,Indian,India,West Brandonfort,"0753 Lisa Square Frederickburgh, WV 42232",Pensions consultant,2605894.67,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10883,Kim Wade DVM,thompsondawn@example.com,+1-575-842-2601x42682,1973-07-22,Male,ACT10000883,Savings,2022-01-05,1615,Indian,India,South Karlaview,"014 Murphy Estates Apt. 527 Hardyport, NY 30433",Research scientist (maths),1391250.76,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10884,Sally Castillo,qchambers@example.net,001-526-957-3433x535,1989-08-17,Other,ACT10000884,Savings,2024-09-20,626,Indian,India,Williemouth,"7568 Laurie Knolls Suite 353 Rebeccaburgh, WA 04155","Engineer, chemical",1511999.73,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10885,Tina Barajas,mvazquez@example.net,932.504.0699x79326,2003-07-26,Other,ACT10000885,Checking,2024-12-11,544,Indian,India,Batesborough,"3772 Caroline Forges Apt. 737 New John, ID 80579",Maintenance engineer,3790995.97,PASSED,HIGH,True,3,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10886,Kristin Gomez,johnsontiffany@example.net,687.704.3831x19789,1989-01-14,Other,ACT10000886,Checking,2022-08-31,1377,Indian,India,New Christina,"949 Dominguez Forge New Emilyshire, NY 50521",Location manager,2850029.47,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10887,Rebecca Gould,daytony@example.com,(604)608-4552,1963-02-05,Female,ACT10000887,Checking,2025-07-09,334,Indian,India,South Carloston,"601 Mullen Extension New Jamie, MD 24613",Charity fundraiser,943342.29,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10888,Samantha Cox,sjones@example.net,(467)512-5721x90856,1991-08-11,Other,ACT10000888,Checking,2022-08-09,1399,Indian,India,Smithhaven,Unit 9990 Box 5604 DPO AA 67097,"Doctor, general practice",1724023.5,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10889,John Thompson,susan84@example.net,(635)230-3618,1984-03-09,Other,ACT10000889,Checking,2024-10-18,598,Indian,India,Larsenview,"0362 Nancy Extension Suite 788 Markshire, RI 96234",Chartered public finance accountant,2484056.58,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10890,Frank Watson,david53@example.com,001-507-907-2883x6552,1996-08-18,Female,ACT10000890,Savings,2025-09-03,278,Indian,India,New Michaelton,"651 Charles Trail Apt. 114 Port William, ME 56982",Energy engineer,1442875.88,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10891,Eric Randolph,andradelaura@example.net,(899)420-1857,1992-07-27,Female,ACT10000891,Checking,2026-04-30,39,Indian,India,Benjaminland,"0468 Jones Motorway Suite 055 Ambertown, CT 96376","Production assistant, radio",2321916.95,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10892,Alexander Leon,qmitchell@example.org,202.757.8748,1985-11-13,Other,ACT10000892,Savings,2024-01-25,865,Indian,India,Lake Tinatown,"51587 Teresa Roads Apt. 648 Nicoleberg, UT 44728",Theatre manager,3024297.13,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10893,Peter Mcdonald,christina56@example.org,3305718609,1999-06-10,Male,ACT10000893,Savings,2026-04-29,40,Indian,India,Meadowsburgh,"915 Daniel Fields Suite 308 Kaitlinville, CA 90612","Scientist, research (maths)",2555582.55,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10894,Sonya Baker,georgesnyder@example.com,+1-931-571-6316x201,2004-10-03,Other,ACT10000894,Checking,2022-07-13,1426,Indian,India,Garyfurt,"50152 Michael Heights Apt. 988 Smithburgh, PA 70177",Cytogeneticist,4293147.63,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10895,Barbara Duncan,catherinesanders@example.net,438.560.8890,2005-10-18,Other,ACT10000895,Checking,2025-08-31,281,Indian,India,Lake Danny,"303 John Roads East Michael, WV 13111",Forest/woodland manager,2344882.92,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10896,Jared Coleman,nathaniel06@example.com,001-259-224-3299x135,1966-06-08,Female,ACT10000896,Checking,2023-03-14,1182,Indian,India,Pennymouth,"18283 Eric Rest Apt. 381 North Jasmineville, WA 41722","Scientist, product/process development",1811756.44,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10897,Carolyn Ramirez DVM,jenniferkemp@example.org,4237141881,1983-04-21,Other,ACT10000897,Checking,2024-05-06,763,Indian,India,Hallhaven,"06521 Miller Drive Oliviaburgh, NM 62360",Records manager,761117.3,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10898,Brenda Washington,djones@example.org,(203)215-1741,2005-01-24,Female,ACT10000898,Checking,2023-06-02,1102,Indian,India,Lake Raymondfort,"83220 Ian Spur Fisherton, MS 14535",Warehouse manager,3519298.96,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10899,Kristin Richards,shannoncook@example.net,001-628-642-4699x96474,1974-11-13,Other,ACT10000899,Savings,2023-01-16,1239,Indian,India,Rodneyburgh,"3802 Tammy Stravenue Feliciaville, NV 05597",Museum/gallery conservator,3215784.44,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10900,Rebecca Everett,kara12@example.org,001-374-394-5679,1982-09-05,Female,ACT10000900,Savings,2025-03-11,454,Indian,India,Lake Brianside,"615 Garza Station Lewisborough, ME 38594",Clinical cytogeneticist,4340081.92,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10901,Thomas Reyes,stacybates@example.net,(261)870-2351x49261,1972-02-17,Male,ACT10000901,Savings,2024-07-10,698,Indian,India,New David,"2800 Jill Fort Destinyside, DC 26685",Systems analyst,1435526.67,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10902,Melissa Russell,kdennis@example.org,9478891885,1963-08-14,Other,ACT10000902,Savings,2025-01-03,521,Indian,India,West Blakeside,"28185 Nicholas Alley Suite 874 Neilview, IA 98166",Historic buildings inspector/conservation officer,3977252.11,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10903,Thomas Malone,richardjohnson@example.com,(762)346-9561x2159,1992-01-05,Other,ACT10000903,Savings,2023-09-08,1004,Indian,India,North Andrew,"6937 Miller Courts Apt. 799 West Ambermouth, AL 58862",Clinical biochemist,936924.33,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10904,Dr. Sarah Delgado MD,richard79@example.org,208-773-0745x8985,1985-06-29,Female,ACT10000904,Checking,2023-05-01,1134,Indian,India,Montgomeryport,"86022 Wright Summit Apt. 405 Benjaminberg, CT 86438","Administrator, education",3802757.37,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10905,Amanda Harrison,christina65@example.com,829.501.2435x3338,1966-07-17,Female,ACT10000905,Savings,2024-07-28,680,Indian,India,New Joanna,"483 Robinson Club Suite 580 Goodwintown, RI 57471",Tourism officer,1820926.57,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10906,Casey Serrano,hallen@example.com,6426729283,1955-12-12,Male,ACT10000906,Checking,2022-12-17,1269,Indian,India,Theresabury,"1784 Lynch Flat Apt. 218 Lake Victoria, HI 55475",Claims inspector/assessor,3607142.3,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10907,Daniel Gray,anne04@example.org,001-795-668-5076x595,1951-05-19,Male,ACT10000907,Savings,2024-12-30,525,Indian,India,Byrdmouth,"63641 Mathews Manors Lake Brenda, AK 76215","Scientist, research (maths)",1004105.94,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10908,Bryan Henry,javiercampbell@example.com,001-695-523-2824x48890,1958-04-11,Other,ACT10000908,Savings,2022-03-11,1550,Indian,India,Paulside,"75386 Walter Ports Suite 437 Lake Colin, IN 93928","Engineer, maintenance",2164966.28,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10909,Tonya Lawrence,anthonyrodriguez@example.net,5372629288,1969-08-26,Female,ACT10000909,Savings,2024-08-28,649,Indian,India,Flynntown,"7318 Elliott Forest Apt. 920 Pottertown, CT 62091",Environmental consultant,3688827.85,PASSED,MEDIUM,True,4,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10910,Kyle Terry,amandaharmon@example.org,001-221-643-8367,1975-07-03,Other,ACT10000910,Savings,2023-10-23,959,Indian,India,West Jesse,Unit 9359 Box 2228 DPO AE 66103,Telecommunications researcher,3325529.91,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10911,Anita Thompson,lanewhitney@example.com,789-473-9296x88371,2003-07-26,Other,ACT10000911,Savings,2026-01-16,143,Indian,India,South Jasonton,"682 Brian Locks Robinsonville, DE 55131",Newspaper journalist,3297306.62,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10912,John Combs,woodsnathan@example.com,+1-781-851-8375x84779,1954-09-29,Other,ACT10000912,Checking,2025-09-23,258,Indian,India,West Tyrone,"73268 Hector Mission Suite 865 Port Cherylport, AZ 17832",Industrial/product designer,2397117.62,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10913,Judith Pearson,victoriayork@example.net,+1-629-803-4844x625,1971-02-08,Male,ACT10000913,Checking,2023-11-09,942,Indian,India,Scottbury,"154 Sharon Isle Apt. 194 South Loribury, CT 16626",Financial planner,2238213.84,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10914,Jennifer Wilson,cconrad@example.com,536-754-1366,1979-03-26,Male,ACT10000914,Checking,2021-07-09,1795,Indian,India,Kaylafort,"5377 Adriana View Suite 666 Patriciachester, RI 54161",Printmaker,626898.95,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10915,Michael Johnson,martinezbradley@example.org,(410)508-7773x1750,1958-01-01,Other,ACT10000915,Checking,2021-08-16,1757,Indian,India,South Jesus,"1164 Bradley Estates Suite 410 New Lisafort, NJ 73739","Loss adjuster, chartered",3483509.67,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10916,Caroline Newman,eweber@example.org,886.985.8328,1960-02-26,Female,ACT10000916,Savings,2022-08-17,1391,Indian,India,Lake Joshuafort,Unit 1265 Box 5052 DPO AA 82345,Risk analyst,2713421.0,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10917,Carol Stanley,steven65@example.net,001-789-319-6893,1969-04-04,Other,ACT10000917,Checking,2024-04-25,774,Indian,India,Crawfordbury,"1409 Gail Brooks Apt. 118 Elliottfurt, MP 25428",Geophysical data processor,4265468.82,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10918,Lisa White,brucealyssa@example.org,592.752.5670x4488,1959-08-20,Female,ACT10000918,Checking,2021-12-28,1623,Indian,India,West Peterbury,"322 Lewis Villages Suite 577 Woodardfurt, ME 03025",Travel agency manager,761336.25,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10919,Traci Griffin,jasonbrewer@example.com,346.669.0128x20051,1989-09-02,Other,ACT10000919,Savings,2021-11-12,1669,Indian,India,Haleland,"13627 Sandra Forks Apt. 152 Garciamouth, AR 31454",Archivist,2169712.42,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10920,Ryan Peters,pattersonerika@example.org,699.761.8012,1984-03-02,Female,ACT10000920,Savings,2025-02-07,486,Indian,India,North Sandrastad,"9719 Thomas Ferry East Danielchester, OK 95916",Chartered public finance accountant,4499400.16,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10921,Steven Adams,kandrews@example.org,(467)346-4836x6260,1951-01-31,Other,ACT10000921,Savings,2021-06-13,1821,Indian,India,Jamesshire,"9587 Cassandra Ridge Lake Sophiamouth, MS 63242",Bonds trader,490996.86,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10922,Ryan Jones,ricardocampbell@example.net,906.538.6769x86149,1994-03-13,Other,ACT10000922,Checking,2022-07-28,1411,Indian,India,Nathanburgh,"4272 Walter Heights Cherylbury, PR 82843",Primary school teacher,1434380.65,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10923,Jason White,garciahenry@example.net,+1-996-978-7981,1981-05-11,Female,ACT10000923,Checking,2021-11-20,1661,Indian,India,North Stephanie,"22307 Walker Wells Apt. 261 South Kathrynfurt, ME 80737",Psychiatric nurse,3463782.57,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10924,Anna Clark,sharprebecca@example.com,+1-418-331-1181x48177,1991-11-13,Male,ACT10000924,Savings,2025-05-21,383,Indian,India,East Cristina,"0538 Sylvia Crossing Apt. 096 West Nicholasview, MS 69998",Immunologist,4125257.4,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10925,Brandon Nelson,collinstimothy@example.com,7844440693,1968-08-27,Female,ACT10000925,Checking,2021-11-03,1678,Indian,India,Port Rebecca,"58457 Morgan Viaduct East Ashley, VI 13511","Conservator, museum/gallery",2115295.71,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10926,Amanda Brown,shirley14@example.net,001-702-628-9584,1997-06-28,Other,ACT10000926,Savings,2026-01-16,143,Indian,India,Timothystad,"974 Gibson Views Suite 521 Rogersfort, WY 17177",Mining engineer,2154843.64,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10927,Zachary Reese,marie87@example.com,(554)409-2374x8568,1978-01-18,Other,ACT10000927,Checking,2023-04-06,1159,Indian,India,Lake Colleen,"8580 William Mountains Port Kevin, AK 43118",Clinical research associate,1123272.29,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10928,Timothy Collins,haroldpope@example.org,+1-964-632-4427x555,1978-01-19,Other,ACT10000928,Checking,2021-11-27,1654,Indian,India,Brownville,"82518 Wilson Isle Millerville, PA 35078",Nature conservation officer,3679289.41,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10929,Elizabeth Richardson,fieldsmichael@example.com,(742)665-5999x9577,1960-07-14,Male,ACT10000929,Savings,2022-01-09,1611,Indian,India,Christopherfurt,"7173 Kendra Divide Suite 301 Ashleymouth, MT 85266",Maintenance engineer,3762320.69,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10930,Laura Lee,eileen35@example.net,699.745.8517x94751,1989-08-13,Male,ACT10000930,Savings,2021-12-21,1630,Indian,India,Lake Gregory,"033 Kimberly Parkways Suite 325 East Amberville, WI 25519",Technical brewer,1296595.26,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10931,Jesus Blair,kevin89@example.com,598-929-2435,2003-03-05,Other,ACT10000931,Checking,2023-05-30,1105,Indian,India,North Derekhaven,"44727 Megan Flat Mezaberg, MH 40064",Merchant navy officer,894259.93,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10932,Elizabeth Velazquez,evansabigail@example.org,754.259.2601x58731,1971-09-15,Male,ACT10000932,Checking,2024-01-24,866,Indian,India,East Jenniferbury,USNS Anderson FPO AA 93512,Higher education careers adviser,3703041.05,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10933,Kimberly Ferguson,schroederjustin@example.net,001-390-867-8335x7744,1950-06-14,Male,ACT10000933,Savings,2024-07-25,683,Indian,India,Port Ryan,"0333 May Plaza East Phillip, WA 18551",Speech and language therapist,2931816.55,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10934,Stephanie Brown,joshuabarnett@example.com,696-441-8717,2008-05-24,Female,ACT10000934,Checking,2026-03-23,77,Indian,India,Baileyburgh,Unit 4790 Box 4603 DPO AA 84617,Environmental health practitioner,4177746.18,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10935,Tara Mason,kelliott@example.org,(951)530-1891x47453,1978-10-20,Other,ACT10000935,Checking,2023-01-11,1244,Indian,India,Shepherdland,"96251 Keller Run Brandonburgh, PA 75968",Geochemist,3840187.9,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10936,William Smith,lauren36@example.org,(597)739-2407,1967-12-17,Female,ACT10000936,Savings,2023-04-09,1156,Indian,India,Patriciabury,USS Guerrero FPO AA 64881,Video editor,2942543.22,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10937,Clarence Palmer,emmakennedy@example.com,910-891-9294x2607,1991-02-07,Other,ACT10000937,Checking,2024-10-26,590,Indian,India,Scottside,"25506 Angela Islands East Ryanfurt, PW 84974",Press sub,1059626.59,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10938,Ebony Faulkner,hernandezkimberly@example.org,438-655-3885,1978-12-09,Male,ACT10000938,Checking,2021-12-06,1645,Indian,India,Dennisville,"7636 Nicholas Vista East Luis, NV 01366","Designer, blown glass/stained glass",3648628.93,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10939,John Solis,daniel57@example.com,(581)408-1581x28960,1965-10-02,Female,ACT10000939,Checking,2022-10-19,1328,Indian,India,Port Julie,"9671 David Summit Apt. 589 North Deannaport, NH 62562",Equality and diversity officer,2447079.47,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10940,Patricia Hunt,johnmedina@example.net,001-885-470-6959x98050,1970-08-02,Male,ACT10000940,Checking,2022-05-16,1484,Indian,India,Barbaratown,"094 Flores Underpass Apt. 242 Millerberg, AR 51084",Hotel manager,2620990.89,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10941,Karen Cunningham,peter71@example.net,(751)420-1782x9048,1951-10-27,Female,ACT10000941,Savings,2024-10-31,585,Indian,India,Ericborough,"7931 Benitez Turnpike Sarahtown, WY 30311",Drilling engineer,2454562.38,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10942,Corey Johns,saraevans@example.com,(401)606-0609,1985-10-21,Female,ACT10000942,Checking,2022-07-30,1409,Indian,India,Lopezfurt,"913 Howard Plaza Suite 209 West Richardfort, HI 30345",Medical physicist,1392717.29,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10943,Megan Smith,sydneyjones@example.org,2916266118,1955-10-23,Female,ACT10000943,Checking,2022-12-22,1264,Indian,India,Lake Christopherbury,"43637 Padilla Port Suite 135 Spenceshire, CO 33743",Fitness centre manager,1132970.33,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10944,Dr. Heather Malone,brandon22@example.net,6978980978,2000-07-05,Male,ACT10000944,Checking,2023-03-24,1172,Indian,India,West Paultown,"64936 Stephens Walk New Colleen, VA 45392","Clinical scientist, histocompatibility and immunogenetics",1075253.19,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10945,Alexis Jenkins,amycarroll@example.com,001-475-726-4467,1991-12-27,Male,ACT10000945,Checking,2024-05-17,752,Indian,India,Lake James,"6621 King Ridges Suite 185 West Richard, GA 00984","Psychologist, clinical",306801.62,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10946,Andrew Pittman,gregoryshannon@example.org,724.544.5202,1976-12-21,Female,ACT10000946,Savings,2022-03-10,1551,Indian,India,Annaside,"474 Foster Ports Suite 600 Moorebury, VI 59436",Magazine journalist,4113338.1,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10947,Alec Lopez,andrewturner@example.org,259.660.0819x8946,2006-01-31,Female,ACT10000947,Savings,2024-08-19,658,Indian,India,Norrishaven,"18875 Troy Spurs South Madisonport, WV 24193",Commercial horticulturist,2129060.5,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10948,Gabrielle Stevens,vbryant@example.org,818.387.9476x49519,1971-02-22,Male,ACT10000948,Savings,2023-01-02,1253,Indian,India,Katrinaside,"35319 Carlos Manors Davidsonberg, VA 45190","Engineer, automotive",310851.33,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
